"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001932","regulation of protein phosphorylation","64/516","153/1987",6.20034056359496e-06,0.000134958814697315,0.000102718873675297,"Fpr2/Samsn1/Tlr4/Slc11a1/Chi3l1/App/C5ar1/Socs3/Dusp16/Clec4n/Flot1/Plaur/Ltf/Anxa2/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Socs1/Adam8/Jun/Irak3/Il1rn/Txn1/Bak1/Ceacam1/Gab1/Ralb/Peli2/Slfn1/Pik3r6/Itgb2l/Bst1/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Stat2/Igtp/Thbs1/Ifng/C3/Pak1/Zeb2/Parp14/Irf1/Adtrp/Kit/Pid1/P2ry1/Fgd4/Cdkn1a/Csf1r/Dusp1/Bmp2/Dab2",64
"GO:2000145","regulation of cell motility","74/516","184/1987",6.28842085445532e-06,0.000135608631203948,0.000103213457299247,"Lcn2/Fpr2/Anxa1/Ifitm1/Tlr4/Tlr2/Trem1/App/Pld1/C5ar1/Anxa3/Adgrg3/Ccr1/Lgals3/Xbp1/Tirap/Mmp9/Adam8/Cd274/Jun/Glipr2/Spi1/Myd88/Ccr5/Mmp14/Il1rn/Sap30/Ceacam1/Pla2g7/Gab1/Cxcl10/Emilin2/S100a11/Reck/Bst1/Grn/Cxcr2/Icam1/Vsir/St3gal4/Dock5/Mitf/Tacstd2/Cmklr1/Aif1/Fgr/Met/Emilin1/Shtn1/Thbs1/Ifng/Lgals9/Pak1/Zeb2/Atp7a/Adtrp/Vim/Mtus1/Lbp/Kit/Nfe2l2/Selp/Xcl1/Myo1f/Slamf8/Csf1r/Ccn3/Dusp1/Bmp2/Bst2/Timp1/Lyve1/Dab2/Hc",74
"GO:0032755","positive regulation of interleukin-6 production","19/516","29/1987",7.56944889362342e-06,0.000160903534538952,0.000122465730565906,"Tlr4/Mapk13/Tlr2/Il1rap/App/Xbp1/Tirap/Myd88/Ccr5/Fcer1g/Ifih1/Cyba/Il36g/Aif1/Nod1/Ifng/Lgals9/Tmem106a/Lbp",19
"GO:0042116","macrophage activation","22/516","36/1987",7.5995658219342e-06,0.000160903534538952,0.000122465730565906,"Mmp8/Tlr4/Slc11a1/Tlr2/App/C5ar1/Jun/Itgam/Nampt/Grn/Irgm1/Aif1/Casp1/Thbs1/Ifng/Lgals9/Ifi35/Sbno2/Ctsc/Tmem106a/Lbp/Csf1r",22
"GO:0016192","vesicle-mediated transport","82/516","211/1987",9.22330348715685e-06,0.000193523187581877,0.000147292964176123,"Fpr2/Anxa1/Cd177/Plscr1/Scamp1/Rab20/Cd300lf/Tlr4/Cd14/Slc11a1/Tlr2/Rhou/App/Pld1/Il15ra/Anxa3/Flot1/Pram1/Tgm2/Anxa2/Ccr1/Lgals3/Snx18/Hck/Cd302/Snx10/Spi1/Myd88/Itgam/Cep19/Anxa11/Abca13/Fcer1g/Fcgr4/Ceacam1/Milr1/Ehd1/Ralb/Rab31/Cyfip1/Ncf4/Atp6v1a/Ifitm3/Siglece/Fcgr1/Itgb2l/Grn/Cxcr2/Fcgr3/Rab3d/Cyba/Cd44/Scarb2/Prtn3/Rab27a/Rhov/Aif1/Fgr/Met/Ppt1/Rab32/Thbs1/Ctbp2/Ifng/Scarb1/Lgals9/C3/Rp2/Pak1/Tnfaip2/Cfp/Dtx3l/Lbp/Kit/Msr1/P2ry1/Myo1f/Treml4/Rab27b/Lyve1/Dab2/Fcgr2b",82
"GO:0030593","neutrophil chemotaxis","21/516","34/1987",9.7428541084997e-06,0.000202599171595498,0.000154200811266104,"S100a9/Trem1/S100a8/C5ar1/Lgals3/Tirap/Itgam/Trem3/Fcer1g/Cxcl10/Itgb2l/Bst1/Cxcr2/Fcgr3/Ifng/Cxcl2/Lbp/Xcl1/Cxcl9/Spp1/Cxcl3",21
"GO:0030335","positive regulation of cell migration","50/516","113/1987",1.10761972393813e-05,0.00022828728646477,0.000173752362842274,"Lcn2/Fpr2/Anxa1/Tlr4/Tlr2/Trem1/App/Pld1/C5ar1/Anxa3/Ccr1/Lgals3/Xbp1/Tirap/Mmp9/Adam8/Cd274/Jun/Glipr2/Spi1/Mmp14/Pla2g7/Gab1/Cxcl10/S100a11/Grn/Cxcr2/Icam1/Vsir/Dock5/Cmklr1/Aif1/Fgr/Met/Shtn1/Thbs1/Ifng/Lgals9/Pak1/Atp7a/Lbp/Kit/Nfe2l2/Selp/Xcl1/Myo1f/Csf1r/Bmp2/Lyve1/Dab2",50
"GO:0032675","regulation of interleukin-6 production","25/516","44/1987",1.12040576186717e-05,0.00022889693152532,0.000174216371466696,"Cebpb/Tlr4/Mapk13/Tlr2/Il1rap/App/Xbp1/Tirap/Myd88/Ccr5/Irak3/Fcer1g/Ifih1/Cyba/Il36g/Tnfrsf1a/Aif1/Met/Nod1/Ifng/Lgals9/Tmem106a/Trim30a/Nlrx1/Lbp",25
"GO:0071675","regulation of mononuclear cell migration","20/516","32/1987",1.24166468349199e-05,0.000249710075235504,0.000190057520370879,"Fpr2/Trem1/App/C5ar1/Ccr1/Lgals3/Adam8/Spi1/Pla2g7/Cxcl10/Cmklr1/Aif1/Thbs1/Lgals9/Adtrp/Xcl1/Slamf8/Csf1r/Ccn3/Dusp1",20
"GO:0006796","phosphate-containing compound metabolic process","125/516","355/1987",1.24372557867404e-05,0.000249710075235504,0.000190057520370879,"Fpr2/Plscr1/Upp1/Samsn1/Tlr4/Prdx5/Mapk13/Slc11a1/Tlr2/Vcan/Chi3l1/App/Pld1/C5ar1/Hdc/Socs3/Dusp16/Clec4n/Flot1/Plaur/Gk/Ltf/Anxa2/Pirb/G6pdx/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Hck/Pygl/Socs1/Adam8/Jun/Fam20c/Irak3/Il1rn/Txn1/Pgk1/Bak1/Ceacam1/Sgms2/Pla2g7/Ampd3/Gab1/Acp2/Saa3/Gpat3/Adss1/Ralb/Peli2/Slfn1/Nampt/Ncf1/Tspo/Atp6v1a/Dgat2/Cmpk2/Bmx/Pgam1/Pik3r6/Itgb2l/Bst1/Ywhab/Rps6ka2/Ptpre/Noct/Fabp5/Camp/Adpgk/Icam1/Naaa/Parp9/Mlkl/Cd44/Samhd1/Agpat2/Irgm2/Smpdl3b/Pgd/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Oasl2/Stat2/Igtp/Tkt/Cds2/Thbs1/Mocos/Ifng/Scarb1/C3/Pak1/Zeb2/Papss2/Parp14/Nadk/Irf1/Lpcat2/Dbi/Pnp/Atp7a/Adtrp/Kit/Pid1/Eif2ak2/Pgap2/P2ry1/Fgd4/Cdkn1a/Slamf8/Csf1r/Fmo5/Dusp1/Bmp2/Hnmt/Cln8/Rrm2/Dab2/Gucy1a1",125
"GO:0062208","positive regulation of pattern recognition receptor signaling pathway","16/516","23/1987",1.31087307916506e-05,0.000260942171057728,0.000198606411634184,"Tlr4/Slc15a3/Cd14/Flot1/Ltf/Tirap/Myd88/Casp4/Dhx58/Cyba/Gbp2/Ifi35/Oasl1/Lbp/Treml4/Ddx60",16
"GO:0051246","regulation of protein metabolic process","123/516","349/1987",1.42352316139848e-05,0.000280964868042124,0.000213845941462537,"Lipg/Fpr2/Ngp/S100a9/Il1r2/Ier3/Flot2/Samsn1/Tlr4/Stfa3/Slc11a1/Vcan/Chi3l1/S100a8/App/Pld1/C5ar1/Socs3/Dusp16/Stfa2l1/Clec4n/Flot1/Plaur/Ltf/Anxa2/Pirb/G6pdx/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/N4bp1/Socs1/Adam8/Jun/Bcl3/Fbxl5/Irak3/Mmp14/Il1rn/Txn1/Bak1/Ceacam1/Eif4e3/Gab1/Spon1/Nupr1/Ralb/Peli2/Slfn1/Cyfip1/Reck/Tspo/Dgat2/Pik3r6/Cstb/Itgb2l/Bst1/Ywhab/Grn/Rps6ka2/Noct/Camp/Icam1/Vsir/Parp9/Mefv/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Naip2/Casp1/Tcf7l2/Stat2/Igtp/Wfdc18/Aph1b/Thbs1/Nod1/Ifng/C3/Pak1/Zeb2/Parp14/Gzmb/Ctsc/Irf1/Lin28a/Slpi/Dbi/Adtrp/Trim30a/Vim/Dtx3l/Serpina3g/Kit/Pid1/Eif2ak2/Serpinb9/P2ry1/Fgd4/Timp2/Hspa1b/Ctsl/Cdkn1a/Mov10/Psmb9/Psme2/Csf1r/Gsap/Dusp1/Bmp2/Stat1/Fasl/Timp1/Soat1/Dab2",123
"GO:0032635","interleukin-6 production","26/516","47/1987",1.43871398389522e-05,0.000281576879705207,0.000214311751338306,"Cebpb/Tlr4/Mapk13/Tlr2/Il1rap/App/Xbp1/Tirap/Il18rap/Myd88/Ccr5/Irak3/Fcer1g/Ifih1/Cyba/Il36g/Tnfrsf1a/Aif1/Met/Nod1/Ifng/Lgals9/Tmem106a/Trim30a/Nlrx1/Lbp",26
"GO:0036230","granulocyte activation","15/516","21/1987",1.50613684402161e-05,0.000292316059143861,0.000222485477660736,"Anxa1/Cd177/Anxa3/Pram1/Il18rap/Spi1/Myd88/Itgam/Fcer1g/Fcgr4/Itgb2l/Grn/Cxcr2/Camp/Myo1f",15
"GO:0070269","pyroptosis","11/516","13/1987",1.53064545429251e-05,0.000294617625045228,0.000224237228797615,"Casp4/Zbp1/Mefv/Gbp2/Gbp2b/Naip2/Casp1/Gbp3/Zeb2/Gzmb/Gsdme",11
"GO:0048525","negative regulation of viral process","19/516","30/1987",1.57125416206279e-05,0.000299954995364281,0.000228299569362703,"Ifitm6/Plscr1/Ifitm1/Ifitm2/Ltf/Oas2/N4bp1/Ifih1/Ifitm3/Oasl2/Oasl1/Slpi/Trim30d/Trim30a/Eif2ak2/Oas3/Stat1/Trim25/Bst2",19
"GO:0014902","myotube differentiation","14/516","19/1987",1.67145961125892e-05,0.000316490197936749,0.000240884722752248,"Flot1/Atp11a/Xbp1/Klf5/Mmp14/Ehd1/Cxcl10/Il36g/Dock5/Met/Casp1/Cxcl9/Csf1r/Ccn3",14
"GO:0006793","phosphorus metabolic process","125/516","357/1987",1.72736771548215e-05,0.000324438662044994,0.000246934400074018,"Fpr2/Plscr1/Upp1/Samsn1/Tlr4/Prdx5/Mapk13/Slc11a1/Tlr2/Vcan/Chi3l1/App/Pld1/C5ar1/Hdc/Socs3/Dusp16/Clec4n/Flot1/Plaur/Gk/Ltf/Anxa2/Pirb/G6pdx/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Hck/Pygl/Socs1/Adam8/Jun/Fam20c/Irak3/Il1rn/Txn1/Pgk1/Bak1/Ceacam1/Sgms2/Pla2g7/Ampd3/Gab1/Acp2/Saa3/Gpat3/Adss1/Ralb/Peli2/Slfn1/Nampt/Ncf1/Tspo/Atp6v1a/Dgat2/Cmpk2/Bmx/Pgam1/Pik3r6/Itgb2l/Bst1/Ywhab/Rps6ka2/Ptpre/Noct/Fabp5/Camp/Adpgk/Icam1/Naaa/Parp9/Mlkl/Cd44/Samhd1/Agpat2/Irgm2/Smpdl3b/Pgd/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Oasl2/Stat2/Igtp/Tkt/Cds2/Thbs1/Mocos/Ifng/Scarb1/C3/Pak1/Zeb2/Papss2/Parp14/Nadk/Irf1/Lpcat2/Dbi/Pnp/Atp7a/Adtrp/Kit/Pid1/Eif2ak2/Pgap2/P2ry1/Fgd4/Cdkn1a/Slamf8/Csf1r/Fmo5/Dusp1/Bmp2/Hnmt/Cln8/Rrm2/Dab2/Gucy1a1",125
"GO:0051094","positive regulation of developmental process","89/516","237/1987",1.86206263570734e-05,0.000346939510284992,0.000264060082402624,"Lcn2/Anxa1/Lrg1/Ifitm1/Cebpb/Tlr2/Vcan/Chi3l1/Il1rap/App/C5ar1/Il15ra/Anxa3/Socs3/Flot1/Tgm2/Ltf/Ccr1/Lgals3/Atp11a/Xbp1/Mmp9/Man2a1/Socs1/Adam8/Klf5/Jun/Fam20c/Glipr2/Spi1/Itgam/Ccr5/Mmp14/Sap30/Ceacam1/Gab1/Ehd1/Emilin2/Fndc3b/Cyfip1/Tspo/Hlx/Ctnnbip1/Hopx/Pik3r6/Itgb2l/Grn/Cxcr2/Noct/Camp/Vsir/Id2/Irgm2/Tacstd2/Cmklr1/Irgm1/Tnfrsf1a/Met/Tcf7l2/Emilin1/Cybb/Shtn1/Igtp/Ifi204/Thbs1/Znhit1/Ifng/Lgals9/C3/Zfhx3/Pak1/Zeb2/Usp2/Irf1/Lin28a/Pnp/Prom1/Vim/Kit/Nfe2l2/Msr1/Cxcl9/Timp2/Metrnl/Csf1r/Bmp2/Stat1/Dab2/Hc",89
"GO:0001934","positive regulation of protein phosphorylation","46/516","103/1987",1.89987722192637e-05,0.000351175718243375,0.000267284314262657,"Fpr2/Tlr4/Slc11a1/Chi3l1/App/Clec4n/Flot1/Plaur/Ltf/Anxa2/Xbp1/Tirap/Mmp9/Socs1/Adam8/Il1rn/Txn1/Ceacam1/Gab1/Ralb/Peli2/Pik3r6/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Met/Igtp/Thbs1/Ifng/C3/Pak1/Zeb2/Parp14/Adtrp/Kit/P2ry1/Fgd4/Cdkn1a/Csf1r/Bmp2/Dab2",46
"GO:0040012","regulation of locomotion","74/516","189/1987",1.9929149650909e-05,0.000365472358558796,0.000278165669391883,"Lcn2/Fpr2/Anxa1/Ifitm1/Tlr4/Tlr2/Trem1/App/Pld1/C5ar1/Anxa3/Adgrg3/Ccr1/Lgals3/Xbp1/Tirap/Mmp9/Adam8/Cd274/Jun/Glipr2/Spi1/Myd88/Ccr5/Mmp14/Il1rn/Sap30/Ceacam1/Pla2g7/Gab1/Cxcl10/Emilin2/S100a11/Reck/Bst1/Grn/Cxcr2/Icam1/Vsir/St3gal4/Dock5/Mitf/Tacstd2/Cmklr1/Aif1/Fgr/Met/Emilin1/Shtn1/Thbs1/Ifng/Lgals9/Pak1/Zeb2/Atp7a/Adtrp/Vim/Mtus1/Lbp/Kit/Nfe2l2/Selp/Xcl1/Myo1f/Slamf8/Csf1r/Ccn3/Dusp1/Bmp2/Bst2/Timp1/Lyve1/Dab2/Hc",74
"GO:0050790","regulation of catalytic activity","97/516","264/1987",2.13478454185972e-05,0.000388430718593069,0.000295639569777284,"Ngp/Anxa1/Plscr1/S100a9/Tlr4/Prdx5/Stfa3/Slc11a1/Vcan/Chi3l1/S100a8/App/C5ar1/Dusp16/Stfa2l1/Plaur/Ltf/Tbc1d2/Xdh/Mvp/Tbc1d8/P2ry13/Tirap/Gadd45g/Snx18/Mmp9/Oas2/Socs1/Adam8/Itgam/Irak3/Il1rn/Bak1/Ceacam1/Gab1/Ralb/Reck/Pik3r6/Cstb/Ywhab/Grn/Icam1/Cyba/Vsir/Parp9/Mefv/Cd44/Scarb2/Prtn3/Irgm2/Lims1/Irgm1/Arg2/Fgr/Met/Naip2/Agap1/Rasgrp4/Casp1/Ppt1/Oasl2/Igtp/Wfdc18/Aph1b/Thbs1/Nod1/Ifng/Scarb1/Lgals9/Pak1/Zeb2/Oasl1/Slpi/Dbi/Atp7a/Dtx3l/Serpina3g/Kit/Xcl1/Serpinb9/Fgd4/Timp2/Hspa1b/Ctsl/Cdkn1a/Psmb9/Psme2/Slamf8/Csf1r/Dusp1/Oas3/Bmp2/Stat1/Fasl/Timp1/Cln8/Dab2",97
"GO:0032602","chemokine production","20/516","33/1987",2.39831533379643e-05,0.000432998171504797,0.000329560426121027,"Tlr4/Tlr2/Trem1/App/Chil3/Tirap/Myd88/Ffar2/Trem3/Fosl2/Mefv/Arg2/Aif1/Ifng/Lgals9/Lbp/Eif2ak2/Csf1r/Oas3/Hc",20
"GO:0002275","myeloid cell activation involved in immune response","17/516","26/1987",2.44740752742012e-05,0.000435115429874921,0.000331171898447206,"Cd177/Anxa3/Pram1/Spi1/Myd88/Itgam/Fcer1g/Milr1/Itgb2l/Grn/Fgr/Ifng/Ifi35/Sbno2/Lbp/Kit/Myo1f",17
"GO:0045069","regulation of viral genome replication","17/516","26/1987",2.44740752742012e-05,0.000435115429874921,0.000331171898447206,"Ifitm6/Plscr1/Ifitm1/Ifitm2/Ltf/Oas2/N4bp1/Ifih1/Ifitm3/Gbp7/Oasl2/Gbp3/Oasl1/Slpi/Eif2ak2/Oas3/Bst2",17
"GO:0002688","regulation of leukocyte chemotaxis","22/516","38/1987",2.57408964300193e-05,0.000454170816556931,0.000345675196077771,"Fpr2/Trem1/App/C5ar1/Ccr1/Tirap/Spi1/Pla2g7/Cxcl10/Bst1/Cxcr2/Cmklr1/Aif1/Thbs1/Mtus1/Lbp/Xcl1/Slamf8/Csf1r/Ccn3/Dusp1/Hc",22
"GO:0002253","activation of immune response","66/516","165/1987",2.64656798396079e-05,0.000463447882304112,0.000352736089037592,"Fpr2/Plscr1/Cd300lf/Tlr4/Slc15a3/Cd14/Fpr1/Tlr2/App/Clec4e/C5ar1/Clec4n/Flot1/Pram1/Ltf/Lgals3/Tirap/Acod1/Lamp2/Myd88/Casp4/Ffar2/Zbp1/Irak3/Tlr13/Fcer1g/Ifih1/Fosl2/Bmx/Dhx58/Cyba/Mefv/Gbp2/Gbp2b/Ifi207/Irgm2/Smpdl3b/Cmklr1/Irgm1/Gbp7/Casp1/Igtp/Ifi204/Nod1/Ifng/Gbp3/C3/Ifi35/Oasl1/Cfp/Irf1/Nfam1/Cfb/Irf7/Trim30d/Trim30a/Nlrx1/Lbp/Eif2ak2/Themis2/Treml4/Ly96/Ddx60/Oas3/Trim25/Hc",66
"GO:2000147","positive regulation of cell motility","50/516","116/1987",2.68697473604588e-05,0.000467012250764989,0.000355448975294679,"Lcn2/Fpr2/Anxa1/Tlr4/Tlr2/Trem1/App/Pld1/C5ar1/Anxa3/Ccr1/Lgals3/Xbp1/Tirap/Mmp9/Adam8/Cd274/Jun/Glipr2/Spi1/Mmp14/Pla2g7/Gab1/Cxcl10/S100a11/Grn/Cxcr2/Icam1/Vsir/Dock5/Cmklr1/Aif1/Fgr/Met/Shtn1/Thbs1/Ifng/Lgals9/Pak1/Atp7a/Lbp/Kit/Nfe2l2/Selp/Xcl1/Myo1f/Csf1r/Bmp2/Lyve1/Dab2",50
"GO:0035295","tube development","71/516","181/1987",2.79474364744714e-05,0.000482145033696622,0.000366966729224249,"Lcn2/Ngp/Anxa1/Lrg1/Prok2/Vcan/Chi3l1/C5ar1/Anxa3/Tgm2/Anxa2/Lgals3/Id1/Xdh/Xbp1/Mmp9/Man2a1/Adam8/Klf5/Jun/Spi1/Mmp14/Pgk1/Bak1/Ceacam1/Gab1/Cxcl10/Emilin2/Fndc3b/Reck/Cemip2/Fosl2/Hlx/Ctnnbip1/Hopx/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Asah1/Cd44/Id2/Tacstd2/Arg2/Tnfrsf1a/Met/Tcf7l2/Emilin1/Cybb/Thbs1/C3/Slc31a1/Pak1/Tnfaip2/Zeb2/Gpr15/Prom1/Atp7a/Adtrp/Kit/Nfe2l2/Mmp19/Spp1/Rnf213/Ccn3/Bmp2/Stat1/Fasl/Mgp/Hc",71
"GO:0072593","reactive oxygen species metabolic process","27/516","51/1987",2.87771806464379e-05,0.000492809218570248,0.000375083376227565,"Lcn2/Fpr2/Cd177/Ier3/Tlr4/Prdx5/App/G6pdx/Xdh/Acod1/Itgam/Txn1/Ncf1/Tspo/Ncf4/Itgb2l/Cyba/Rab27a/Arg2/Met/Cybb/Thbs1/Atp7a/Trim30a/Nfe2l2/Pid1/Cdkn1a",27
"GO:0023051","regulation of signaling","162/516","490/1987",3.12985802496334e-05,0.000532075864243767,0.000404969720632982,"Fpr2/Mmp8/Anxa1/Olfm4/Cd177/Lrg1/Plscr1/Gpr27/S100a9/Il1r2/Ier3/Cd300lf/Tlr4/Slc15a3/Cd14/Tlr2/Chi3l1/S100a8/App/C5ar1/Socs3/Dusp16/Adgrg3/Clec4n/Flot1/Tgm2/Plaur/Ltf/Ltbr/Anxa2/Pirb/Ccr1/Igfbp6/Lgals3/Id1/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Acod1/Lamp2/Socs1/Adam8/Jun/Fam20c/Bcl3/Glipr2/Spi1/Myd88/Casp4/Ffar2/Zbp1/Irak3/Mmp14/Il1rn/Tlr13/Bak1/Sap30/Ceacam1/Gab1/G0s2/Gpat3/Nupr1/Ralb/Peli2/Cyfip1/Reck/Tspo/F10/Ctnnbip1/Lmnb1/Pik3r6/Bst1/Ywhab/Ptpre/Rbm47/Fabp5/Gpr35/Dhx58/Icam1/Cyba/Vsir/Parp9/Mefv/Gbp2/Cd44/Samhd1/Irgm2/Smpdl3b/Lims1/Cmklr1/Irgm1/Tnfrsf1a/Fgr/Met/Naip2/Gbp7/Rasgrp4/Casp1/Tcf7l2/Emilin1/Stat2/Igtp/Thbs1/Ctbp2/Nod1/Znhit1/Ifng/Gbp3/Lgals9/C3/Pak1/Ifi35/Zeb2/Oasl1/Parp14/Nadk/Ctsc/Irf1/Lin28a/Nfam1/Dbi/Tmem106a/Pdia3/Irf7/Trim30d/Trim30a/Nlrx1/Lbp/Myof/Kit/Nfe2l2/Selp/Pid1/Eif2ak2/Xcl1/Tifab/P2ry1/Fgd4/Timp2/Treml4/Ly96/Gsdme/Ctsl/Draxin/Ddx60/Spp1/Rnf213/Csf1r/Ccn3/Dusp1/Oas3/Bmp2/Stat1/Trim25/Fasl/Timp1/Dab2/Fcgr2b/Gucy1a1",162
"GO:0001906","cell killing","35/516","73/1987",3.19412651953228e-05,0.000539066714781934,0.000410290546063491,"Trem1/Ltf/Lgals3/Il18rap/Pglyrp1/Spi1/Myd88/Itgam/Ccr5/Trem3/Fcgr4/Ceacam1/Cxcl10/Ncf1/Fcgr1/Pik3r6/Fcgr3/Camp/Gbp2/Gbp2b/Irgm2/Rab27a/Gbp7/Igtp/Ifng/Gbp3/Lgals9/C3/Gzmb/Ctsc/Pnp/Cxcl9/Serpinb9/Hc/Fgl2",35
"GO:0048646","anatomical structure formation involved in morphogenesis","67/516","169/1987",3.2293680003598e-05,0.000541093386535105,0.000411833071761143,"Ngp/Anxa1/Lrg1/Prok2/Ifitm1/Tlr2/Chi3l1/C5ar1/Anxa3/Flot1/Tgm2/Anxa2/Lgals3/Id1/Xbp1/Mmp9/Adam8/Klf5/Jun/Fam20c/Bcl3/Pgk1/Ceacam1/Gab1/Ehd1/Cxcl10/Emilin2/Reck/Cemip2/Hopx/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Cd44/Il36g/Dock5/Tnfrsf1a/Ugt8a/Col5a1/Casp1/Emilin1/Cybb/Thbs1/C3/Slc31a1/Tnfaip2/Mafb/Zeb2/Sbno2/Gpr15/Prom1/Atp7a/Adtrp/Nfe2l2/Cxcl9/Tifab/Mmp19/Rnf213/Csf1r/Ccn3/Dusp1/Bmp2/Stat1/Fasl/Hc",67
"GO:0008219","cell death","120/516","344/1987",3.33592498910593e-05,0.000551019099264376,0.000419387658204881,"Lcn2/Anxa1/Clec5a/Plscr1/Prok2/S100a9/Ier3/Cebpb/Tlr4/Prdx5/Chi3l1/Trem1/S100a8/App/C5ar1/Tgm2/Plaur/Ltbr/G6pdx/Lgals3/Id1/Xbp1/Gadd45g/Pglyrp1/Mmp9/Hck/Pygl/Socs1/Adam8/Cd274/Jun/Bcl3/Spi1/Myd88/Casp4/Zbp1/Acer3/Itgam/Ccr5/Irak3/Adamtsl4/Il1rn/Fcer1g/Dram1/Bak1/Acp2/Aifm2/G0s2/Cxcl10/Nupr1/Ralb/Emilin2/1600014C10Rik/Xaf1/Tspo/Fosl2/Plac8/Bmx/Grn/Rps6ka2/Cxcr2/Icam1/Asah1/Mefv/Mlkl/Gbp2/Cd44/Gbp2b/Mitf/Cers6/Lims1/Arg2/Tnfrsf1a/Aif1/Asns/Met/Naip2/Casp1/Ppt1/Tcf7l2/Ifi204/Thbs1/Nod1/Ifng/Gbp3/Ifit2/Pak1/Zeb2/Ifit3/Gzmb/Ctsc/Sdf2l1/Irf1/Casp7/Pnp/Atp7a/Pdia3/Serpina3g/Atf5/Kit/Nfe2l2/Eif2ak2/Tifab/Serpinb9/Gsdme/Hspa1b/Ctsl/Draxin/Spp1/Cdkn1a/Csf1r/Lifr/Dusp1/Bmp2/Fasl/Mt1/Timp1/Cln8/Dab2/Fcgr2b",120
"GO:0012501","programmed cell death","120/516","344/1987",3.33592498910593e-05,0.000551019099264376,0.000419387658204881,"Lcn2/Anxa1/Clec5a/Plscr1/Prok2/S100a9/Ier3/Cebpb/Tlr4/Prdx5/Chi3l1/Trem1/S100a8/App/C5ar1/Tgm2/Plaur/Ltbr/G6pdx/Lgals3/Id1/Xbp1/Gadd45g/Pglyrp1/Mmp9/Hck/Pygl/Socs1/Adam8/Cd274/Jun/Bcl3/Spi1/Myd88/Casp4/Zbp1/Acer3/Itgam/Ccr5/Irak3/Adamtsl4/Il1rn/Fcer1g/Dram1/Bak1/Acp2/Aifm2/G0s2/Cxcl10/Nupr1/Ralb/Emilin2/1600014C10Rik/Xaf1/Tspo/Fosl2/Plac8/Bmx/Grn/Rps6ka2/Cxcr2/Icam1/Asah1/Mefv/Mlkl/Gbp2/Cd44/Gbp2b/Mitf/Cers6/Lims1/Arg2/Tnfrsf1a/Aif1/Asns/Met/Naip2/Casp1/Ppt1/Tcf7l2/Ifi204/Thbs1/Nod1/Ifng/Gbp3/Ifit2/Pak1/Zeb2/Ifit3/Gzmb/Ctsc/Sdf2l1/Irf1/Casp7/Pnp/Atp7a/Pdia3/Serpina3g/Atf5/Kit/Nfe2l2/Eif2ak2/Tifab/Serpinb9/Gsdme/Hspa1b/Ctsl/Draxin/Spp1/Cdkn1a/Csf1r/Lifr/Dusp1/Bmp2/Fasl/Mt1/Timp1/Cln8/Dab2/Fcgr2b",120
"GO:0050777","negative regulation of immune response","28/516","54/1987",3.38291139818869e-05,0.000551264696021371,0.000419574585026322,"Anxa1/Olfm4/Samsn1/Ccr1/Lgals3/Pglyrp1/Acod1/Spi1/Irak3/Ceacam1/Trafd1/Hlx/Grn/Dhx58/Vsir/Samhd1/Smpdl3b/Arg2/Stat2/Lgals9/Parp14/Irf1/Nlrx1/Serpinb9/Slamf8/Oas3/Fcgr2b/Fgl2",28
"GO:0060759","regulation of response to cytokine stimulus","23/516","41/1987",3.38475103181864e-05,0.000551264696021371,0.000419574585026322,"Mmp8/Il1r2/Cd300lf/Tlr4/Tlr2/Casp4/Zbp1/Irak3/Il1rn/Ifih1/Rbm47/Parp9/Samhd1/Irgm2/Irgm1/Tnfrsf1a/Naip2/Casp1/Stat2/Igtp/Parp14/Irf7/Oas3",23
"GO:0051174","regulation of phosphorus metabolic process","71/516","182/1987",3.48478806402769e-05,0.00055492503510521,0.000422360515747519,"Fpr2/Samsn1/Tlr4/Slc11a1/Vcan/Chi3l1/App/C5ar1/Socs3/Dusp16/Clec4n/Flot1/Plaur/Ltf/Anxa2/Pirb/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Socs1/Adam8/Jun/Fam20c/Irak3/Il1rn/Txn1/Bak1/Ceacam1/Gab1/Ralb/Peli2/Slfn1/Tspo/Pik3r6/Itgb2l/Bst1/Ywhab/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Stat2/Igtp/Thbs1/Ifng/Scarb1/C3/Pak1/Zeb2/Parp14/Irf1/Adtrp/Kit/Pid1/P2ry1/Fgd4/Cdkn1a/Slamf8/Csf1r/Dusp1/Bmp2/Dab2",71
