"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051241","negative regulation of multicellular organismal process","82/442","242/1987",5.83680333568154e-06,0.000100021584434179,7.64276800413803e-05,"Ngp/Anxa1/Cebpb/Acod1/Tlr4/Atf5/App/Slc11a1/Il1r2/Cd300lf/Ccr5/Anxa4/Tlr2/Cmklr1/G6pdx/Pglyrp1/Ceacam1/Pirb/Cxcl10/Ccr1/Anxa2/Dhx58/Id1/Xaf1/Mafb/Lgals3/Socs1/Nr1h3/Cd274/Lbp/Grn/Emilin1/Mertk/Gbp7/Lgals9/Plac8/Met/Oas3/Plaur/N4bp1/Irgm2/Irgm1/Pilrb1/Mefv/Pak1/Bst2/Ctsc/Gbp3/Fgr/C1qc/Arg1/Trim30a/Arg2/Slamf8/Fgl1/Serping1/Apcs/Timp1/Irf1/Fga/Stat1/Kng1/Vtn/F2/Ahsg/Cpb2/Ifng/Fgg/Apoh/Plg/Fgb/Apoa2/Calcrl/Hrg/Apoa1/Rbp4/Dcn/Cxcl13/Apoc3/Apoc1/Hamp/Serpinf1",82
"GO:0050729","positive regulation of inflammatory response","23/442","43/1987",6.09806938691025e-06,0.000103503000321192,7.90878712491958e-05,"Mmp8/S100a9/S100a8/Cebpb/Tlr4/App/Ccr5/Tlr2/Zbp1/Casp4/C3/Fcgr1/Ffar2/Lbp/Grn/Nupr1/Adam8/Mefv/Fcgr3/Ctsc/Casp1/Il18/Ifng",23
"GO:0002269","leukocyte activation involved in inflammatory response","14/442","20/1987",6.17723476717988e-06,0.000103503000321192,7.90878712491958e-05,"Mmp8/Tlr4/App/Tlr2/C5ar1/Jun/Itgam/Grn/Nampt/Aif1/Ctsc/Casp1/C1qa/Ifng",14
"GO:0061045","negative regulation of wound healing","14/442","20/1987",6.17723476717988e-06,0.000103503000321192,7.90878712491958e-05,"Ceacam1/Anxa2/Plaur/Serping1/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Apoh/Plg/Fgb/Hrg",14
"GO:0050830","defense response to Gram-positive bacterium","21/442","38/1987",7.95812561533744e-06,0.000132362353984509,0.000101139645978205,"Pld1/App/Tlr2/C5ar1/Casp4/Hck/Pglyrp1/Lbp/Gbp2b/Ltf/Gbp2/Gbp7/Tirap/Gbp6/Gbp3/Fgr/Il18/Ifng/Camp/Hamp/Rnase4",21
"GO:0051240","positive regulation of multicellular organismal process","107/442","340/1987",8.95449340649308e-06,0.000147847183105747,0.00011297178773309,"Lipg/Lcn2/Mmp8/Prok2/Lrg1/Anxa1/Cd177/S100a9/Clec5a/Clec4e/Flot2/Cebpb/Tgm2/Tlr4/Chi3l1/Cd14/App/Anxa3/Clec4n/Slc11a1/Mapk13/Vcan/Il15ra/Ccr5/Irf7/Oas2/Ifih1/Tlr2/C5ar1/Mmp9/Fam20c/Cmklr1/Cyfip1/Casp4/C3/Shtn1/Fcgr4/Jun/Ccr1/Anxa2/Dhx58/Lgals3/G0s2/Mmp14/Socs1/Cd274/Ffar2/Itgam/Lbp/Grn/Chil3/Aif1/Tmem106a/Emilin1/Tirap/Lgals9/Plac8/Met/Gatm/Il1rap/Oas3/St3gal4/Adam8/Spp1/Il36g/Lrp1/Bst1/Pnp/Ly96/Irgm1/Fabp5/Mefv/Emilin2/Pak1/Eif2ak2/Fcgr3/Xcl1/Ctsc/Casp1/Fgr/Il18/Cxcr2/Cdkn1a/Nfe2l2/Irf1/Selp/Fga/Stat1/Vtn/F2/Kit/Ahsg/Cpb2/Ifng/Fgg/Alb/Apoh/Plg/Fgb/Apoa2/Camp/Hrg/Hc/Trf/Hamp/Ednrb/Serpinf1",107
"GO:0016192","vesicle-mediated transport","73/442","211/1987",9.0519885977307e-06,0.000148373900058455,0.000113374258409411,"Fpr2/Anxa1/Cd177/Pld1/Plscr1/Tgm2/Tlr4/Cd302/Cd14/App/Anxa3/Slc11a1/Il15ra/Cd300lf/Tlr2/Rhou/Rab20/Scamp1/Ifitm3/Cyfip1/Hck/C3/Fcgr1/Ceacam1/Fcgr4/Ralb/Ccr1/Anxa2/Lgals3/Nr1h3/Snx10/Prtn3/Itgam/Lbp/Grn/Aif1/Mertk/Pram1/Ctbp2/Lgals9/Msr1/Dtx3l/Met/Cfp/Rab32/Lrp1/Marco/Rab3d/Pak1/Fcgr3/Abca13/Cep19/Fgr/Mrc1/Tnfaip2/Cxcr2/Pls3/Fga/Vtn/Kit/Ahsg/Ifng/Fgg/Treml4/Rab27b/Fgb/Apoa2/Calcrl/Apoa1/Apoc3/Trf/Apoc1/Hamp",73
"GO:0034340","response to type I interferon","12/442","16/1987",9.69936857589726e-06,0.000155602636302692,0.000118897821587333,"Ifitm6/Ifitm1/Ifnar2/Ifitm2/Irf7/Oas2/Ifih1/Zbp1/Ifitm3/Oas3/Samhd1/Stat1",12
"GO:0060337","type I interferon-mediated signaling pathway","12/442","16/1987",9.69936857589726e-06,0.000155602636302692,0.000118897821587333,"Ifitm6/Ifitm1/Ifnar2/Ifitm2/Irf7/Oas2/Ifih1/Zbp1/Ifitm3/Oas3/Samhd1/Stat1",12
"GO:0071357","cellular response to type I interferon","12/442","16/1987",9.69936857589726e-06,0.000155602636302692,0.000118897821587333,"Ifitm6/Ifitm1/Ifnar2/Ifitm2/Irf7/Oas2/Ifih1/Zbp1/Ifitm3/Oas3/Samhd1/Stat1",12
"GO:0030301","cholesterol transport","15/442","23/1987",1.07405840992929e-05,0.000171092966426765,0.000130734166723788,"Lipg/Anxa2/Nr1h3/Msr1/Lrp1/Abca13/Tspo2/Apof/Apoa2/Apoa1/Pon1/Apob/Apoc3/Apoc1/Soat1",15
"GO:1903035","negative regulation of response to wounding","14/442","21/1987",1.47966596003934e-05,0.000234056251860769,0.000178845160573029,"Ceacam1/Anxa2/Plaur/Serping1/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Apoh/Plg/Fgb/Hrg",14
"GO:0002685","regulation of leukocyte migration","28/442","60/1987",1.83519668969744e-05,0.000288278813339972,0.000220277263485613,"Fpr2/Anxa1/Trem1/App/Tlr2/C5ar1/Mmp9/Cmklr1/Cxcl10/Ccr1/Lgals3/Mmp14/Lbp/Aif1/Emilin1/Tirap/Lgals9/St3gal4/Adam8/Bst1/Pla2g7/Xcl1/Slamf8/Mtus1/Cxcr2/Selp/Hc/Cxcl13",28
"GO:0015918","sterol transport","15/442","24/1987",2.28569948173287e-05,0.000354126864909573,0.00027059254138467,"Lipg/Anxa2/Nr1h3/Msr1/Lrp1/Abca13/Tspo2/Apof/Apoa2/Apoa1/Pon1/Apob/Apoc3/Apoc1/Soat1",15
"GO:0032722","positive regulation of chemokine production","15/442","24/1987",2.28569948173287e-05,0.000354126864909573,0.00027059254138467,"Tlr4/App/Tlr2/Ffar2/Lbp/Chil3/Aif1/Tirap/Lgals9/Oas3/Lrp1/Eif2ak2/Il18/Ifng/Hc",15
"GO:0050832","defense response to fungus","12/442","17/1987",2.63796533260096e-05,0.000405923645057372,0.000310171075985018,"Clec4e/App/Clec4n/Zbp1/Ltf/Clec4a2/Arg1/Cxcl1/Camp/Hrg/Hamp/Clec4a3",12
"GO:0050829","defense response to Gram-negative bacterium","14/442","22/1987",3.24969510082731e-05,0.000496676372842661,0.000379516312628624,"Tlr4/Trem1/App/Slc11a1/Iigp1/Lbp/Ltf/Trem3/Irgm2/Irgm1/Casp1/F2/Camp/Hamp",14
"GO:0002687","positive regulation of leukocyte migration","21/442","41/1987",3.75640021464919e-05,0.0005702669319152,0.000435747732423453,"Fpr2/Trem1/App/Tlr2/C5ar1/Mmp9/Cmklr1/Cxcl10/Ccr1/Lgals3/Mmp14/Lbp/Aif1/Tirap/Lgals9/Adam8/Pla2g7/Xcl1/Cxcr2/Selp/Cxcl13",21
"GO:0019079","viral genome replication","17/442","30/1987",3.9149605770663e-05,0.000585183870875962,0.000447145942565186,"Ifitm6/Ifitm1/Plscr1/Ifitm2/Oas2/Ifih1/Ifitm3/Ltf/Gbp7/Oasl1/Oas3/N4bp1/Oasl2/Slpi/Bst2/Eif2ak2/Gbp3",17
"GO:0032642","regulation of chemokine production","17/442","30/1987",3.9149605770663e-05,0.000585183870875962,0.000447145942565186,"Tlr4/App/Tlr2/Ffar2/Lbp/Chil3/Aif1/Tirap/Lgals9/Oas3/Lrp1/Mefv/Eif2ak2/Il18/Arg2/Ifng/Hc",17
"GO:0006826","iron ion transport","10/442","13/1987",4.03575083362732e-05,0.000585183870875962,0.000447145942565186,"Lcn2/Slc11a1/Ltf/Steap4/Cp/Hpx/Ifng/Hrg/Trf/Hamp",10
"GO:0030194","positive regulation of blood coagulation","10/442","13/1987",4.03575083362732e-05,0.000585183870875962,0.000447145942565186,"S100a9/St3gal4/Emilin2/Nfe2l2/Vtn/F2/Cpb2/Apoh/Plg/Hrg",10
"GO:0050820","positive regulation of coagulation","10/442","13/1987",4.03575083362732e-05,0.000585183870875962,0.000447145942565186,"S100a9/St3gal4/Emilin2/Nfe2l2/Vtn/F2/Cpb2/Apoh/Plg/Hrg",10
"GO:0070269","pyroptosis","10/442","13/1987",4.03575083362732e-05,0.000585183870875962,0.000447145942565186,"Zbp1/Casp4/Gbp2b/Gbp2/Mefv/Naip2/Casp1/Gbp3/Gzmb/Gzma",10
"GO:1900048","positive regulation of hemostasis","10/442","13/1987",4.03575083362732e-05,0.000585183870875962,0.000447145942565186,"S100a9/St3gal4/Emilin2/Nfe2l2/Vtn/F2/Cpb2/Apoh/Plg/Hrg",10
"GO:0006082","organic acid metabolic process","49/442","132/1987",4.16242300401312e-05,0.000595911445258081,0.000455343009499637,"Lipg/Anxa1/Asns/Tlr4/App/Ier3/Hdc/Ptgr1/Tlr2/Ggt1/Slc7a7/C3/Ceacam1/Papss2/Nr1h3/Pycr1/Gk/Nupr1/Naaa/Gatm/Dbi/Fabp5/Glul/Pck2/Arg1/Arg2/Hal/Phyh/Bhmt/Ltc4s/Kit/Ifng/Cyp2e1/Slc27a2/Cyp2c70/Fbp1/Pon1/Cyp2d26/Cdo1/Mat1a/Fabp1/Apoc3/Aldob/Cyp2d10/Mtarc1/Apoc1/Tdo2/Adh1/Gnmt",49
"GO:0043436","oxoacid metabolic process","49/442","132/1987",4.16242300401312e-05,0.000595911445258081,0.000455343009499637,"Lipg/Anxa1/Asns/Tlr4/App/Ier3/Hdc/Ptgr1/Tlr2/Ggt1/Slc7a7/C3/Ceacam1/Papss2/Nr1h3/Pycr1/Gk/Nupr1/Naaa/Gatm/Dbi/Fabp5/Glul/Pck2/Arg1/Arg2/Hal/Phyh/Bhmt/Ltc4s/Kit/Ifng/Cyp2e1/Slc27a2/Cyp2c70/Fbp1/Pon1/Cyp2d26/Cdo1/Mat1a/Fabp1/Apoc3/Aldob/Cyp2d10/Mtarc1/Apoc1/Tdo2/Adh1/Gnmt",49
"GO:0046470","phosphatidylcholine metabolic process","9/442","11/1987",4.43904471800393e-05,0.00062985968005012,0.000481283258710176,"Nr1h3/Dbi/Fabp5/Pla2g7/Lpcat2/Apoa2/Apoa1/Pon1/Apoc1",9
"GO:1901615","organic hydroxy compound metabolic process","32/442","75/1987",4.45524088452782e-05,0.00062985968005012,0.000481283258710176,"App/Hdc/G6pdx/Acer3/Itgam/Gk/Myof/Naaa/Ctsl/Lrp1/Pck2/Saa1/Fgl1/Apof/Apon/Kit/Ifng/Cyp2e1/Gc/Slc27a2/Rdh7/Apoa2/Apoa1/Rbp4/Pon1/Apob/Apoc3/Apoc1/Ednrb/Soat1/Adh1/Ly6e",32
"GO:0045824","negative regulation of innate immune response","15/442","25/1987",4.56109104928085e-05,0.000638079493265416,0.000487564115566947,"Acod1/Ceacam1/Ccr1/Dhx58/Trafd1/Grn/Lgals9/Oas3/Smpdl3b/Samhd1/Serpinb9/Parp14/Arg1/Slamf8/Serping1",15
"GO:1903036","positive regulation of response to wounding","13/442","20/1987",4.56980008439423e-05,0.000638079493265416,0.000487564115566947,"Anxa1/S100a9/Grn/St3gal4/Lrp1/Emilin2/Nfe2l2/Vtn/F2/Cpb2/Apoh/Plg/Hrg",13
"GO:0030334","regulation of cell migration","62/442","179/1987",4.60583902387522e-05,0.000639166127116917,0.000488394425392516,"Lcn2/Fpr2/Anxa1/Ifitm1/Pld1/Tlr4/Trem1/App/Anxa3/Ccr5/Tlr2/C5ar1/Mmp9/Cmklr1/Shtn1/Il1rn/Ceacam1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Lbp/Grn/Aif1/Emilin1/Tirap/Lgals9/Met/Adgrg3/St3gal4/Adam8/Lrp1/Bst1/Rhoc/Emilin2/Pak1/Bst2/Pla2g7/Glul/Xcl1/Fgr/Reck/Il18/Slamf8/Mtus1/Cxcr2/Timp1/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Apoh/Plg/Hrg/Hc/Dcn/Cxcl13/Serpinf1",62
"GO:0001819","positive regulation of cytokine production","50/442","136/1987",4.66125502579409e-05,0.000642912126118673,0.000491256787699223,"Mmp8/Anxa1/Clec5a/Clec4e/Cebpb/Tlr4/Chi3l1/Cd14/App/Clec4n/Slc11a1/Mapk13/Ccr5/Irf7/Oas2/Ifih1/Tlr2/C5ar1/Casp4/C3/Dhx58/Cd274/Ffar2/Lbp/Chil3/Aif1/Tmem106a/Tirap/Lgals9/Il1rap/Oas3/Adam8/Il36g/Lrp1/Pnp/Ly96/Mefv/Eif2ak2/Fcgr3/Xcl1/Casp1/Fgr/Il18/Irf1/Stat1/Kit/Ifng/Apoa2/Camp/Hc",50
"GO:0006810","transport","143/442","498/1987",5.27456157035778e-05,0.000723094440736321,0.000552525046158053,"Lipg/Lcn2/Fpr2/Anxa1/Cd177/S100a9/Gpr27/Pld1/Plscr1/S100a8/Plin2/Flot2/Cebpb/Tgm2/Tlr4/Cd302/Cd14/App/Anxa3/Slc15a3/Ier3/Slc11a1/Xdh/Il15ra/Cd300lf/Ccr5/Atp11a/Oas2/Tlr2/Lamp2/Rhou/Mmp9/Rab20/Scamp1/Ifitm3/Cyfip1/Slc7a7/Hck/C3/G6pdx/Il1rn/Fcgr1/Ceacam1/Fcgr4/Cxcl10/Ralb/Ccr1/Anxa2/Lgals3/Nr1h3/Snx10/Ffar2/Prtn3/Itgam/Lbp/Grn/Ltf/Gbp2/Aif1/Mertk/Pram1/Ctbp2/Txn1/Lgals9/Msr1/Dtx3l/Slc25a24/Met/Mgst1/Rtp4/Spp1/Dbi/Cfp/Rab32/Lrp1/Mcub/Irgm2/Pid1/Irgm1/Marco/Rab3d/Fabp5/Pak1/Fcgr3/Glul/Abca13/Fosl2/Steap4/Xcl1/Cep19/Slc31a1/Tspo2/Fgr/Pck2/Cp/Tcn2/Cxcl9/Arg1/Arg2/Cxcl1/Mrc1/Tnfaip2/Cxcr2/Cdkn1a/Nfe2l2/Hpx/Pls3/Fabp7/Apof/Fga/Selenbp1/Vtn/F2/Kit/Ahsg/Cpb2/Ifng/Fgg/Alb/Gc/Treml4/Slc27a2/Calhm6/Apoh/Rab27b/Fgb/Apoa2/Calcrl/Hrg/Apoa1/Rbp4/Pon1/Cdo1/Apob/Fabp1/Apoc3/Trf/Apoc1/Slc7a2/Hamp/Ednrb/Soat1/Ly6e",143
"GO:0031348","negative regulation of defense response","28/442","63/1987",5.60518565866975e-05,0.00076379096144042,0.000583621740744181,"Fpr2/Acod1/Ier3/Lamp2/Pglyrp1/Ceacam1/Socs3/Ccr1/Dhx58/Trafd1/Nr1h3/Grn/Lgals9/Oas3/Smpdl3b/Irgm2/Irgm1/Mefv/Samhd1/Serpinb9/Parp14/Arg1/Trim30a/Arg2/Slamf8/Serping1/Apoa1/Hamp",28
"GO:0002753","cytosolic pattern recognition receptor signaling pathway","20/442","39/1987",5.65822306224265e-05,0.000766401231544484,0.000585616279117708,"Tlr4/Slc15a3/Irf7/Ifih1/Lamp2/Casp4/Dhx58/Gbp2/Oasl1/Tirap/Oas3/Tlr13/Irgm2/Irgm1/Mefv/Eif2ak2/Trim30a/Irf1/Treml4/Ddx60",20
"GO:2000145","regulation of cell motility","63/442","184/1987",5.96244224338611e-05,0.000796081664681329,0.00060829545041963,"Lcn2/Fpr2/Anxa1/Ifitm1/Pld1/Tlr4/Trem1/App/Anxa3/Ccr5/Tlr2/C5ar1/Mmp9/Cmklr1/Shtn1/Il1rn/Ceacam1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Lbp/Grn/Aif1/Emilin1/Tirap/Lgals9/Met/Adgrg3/St3gal4/Adam8/Lrp1/Bst1/Rhoc/Emilin2/Pak1/Bst2/Pla2g7/Glul/Xcl1/Fgr/Reck/Il18/Slamf8/Mtus1/Cxcr2/Timp1/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Apoh/Plg/Hrg/Hc/Dcn/Cxcl13/Trf/Serpinf1",63
"GO:0051246","regulation of protein metabolic process","106/442","349/1987",5.98276985226966e-05,0.000796081664681329,0.00060829545041963,"Lipg/Fpr2/Ngp/S100a9/Pld1/S100a8/Flot2/Spon1/Tlr4/Chi3l1/App/Ier3/Clec4n/Stfa3/Slc11a1/Xdh/Il1r2/Vcan/C5ar1/Mmp9/Cyfip1/C3/G6pdx/Il1rn/Ceacam1/Pirb/Hspa1b/Jun/Ralb/Socs3/Anxa2/Mmp14/Socs1/Nr1h3/Mvp/Stfa2l1/Grn/Cstb/Ltf/Nupr1/Aif1/Fbxl5/Tirap/Txn1/Dtx3l/Met/Plaur/Adam8/Dbi/Ctsl/N4bp1/Lrp1/Bst1/Irgm2/Pid1/Irgm1/Slpi/Mefv/Pak1/Eif2ak2/Naip2/Ctsc/Casp1/Serpina3g/Serpinb9/Fgr/Reck/Il18/Parp14/Trim30a/Gzmb/Serping1/Apcs/Timp1/Cdkn1a/Ube2b/Hpx/Itih4/Irf1/Ambp/Serpina3n/Stat1/Kng1/Serpina1c/Vtn/F2/Kit/Ahsg/Cpb2/Ifng/Fgd4/Serpinc1/Itih3/Serpina3k/Pzp/Serpina1b/Serpina3m/Camp/Hrg/Apoa1/Fabp1/Hamp/Ednrb/Serpinb2/Soat1/Serpinf1",106
"GO:0050764","regulation of phagocytosis","21/442","42/1987",5.98293028275092e-05,0.000796081664681329,0.00060829545041963,"Fpr2/Plscr1/Tgm2/Slc11a1/Il15ra/Cd300lf/Tlr2/Hck/C3/Fcgr1/Prtn3/Lbp/Mertk/Cfp/Lrp1/Fcgr3/Fgr/Ahsg/Ifng/Apoa2/Apoa1",21
"GO:0019752","carboxylic acid metabolic process","47/442","127/1987",6.62336423754232e-05,0.000876143269317002,0.000669471472948261,"Lipg/Anxa1/Asns/Tlr4/App/Ier3/Hdc/Ptgr1/Tlr2/Ggt1/Slc7a7/C3/Ceacam1/Nr1h3/Pycr1/Gk/Nupr1/Naaa/Gatm/Dbi/Fabp5/Glul/Pck2/Arg1/Arg2/Hal/Phyh/Bhmt/Ltc4s/Kit/Ifng/Cyp2e1/Slc27a2/Cyp2c70/Fbp1/Pon1/Cyp2d26/Cdo1/Mat1a/Fabp1/Apoc3/Aldob/Cyp2d10/Apoc1/Tdo2/Adh1/Gnmt",47
"GO:0002443","leukocyte mediated immunity","46/442","124/1987",7.43578248634567e-05,0.000977891859541506,0.000747218778615642,"Cd177/Tlr4/Trem1/Anxa3/Slc11a1/Csf2rb2/Csf2rb/Irf7/Tlr2/C3/Fcgr1/Ceacam1/Pirb/Fcgr4/Itgam/Pram1/Trem3/Lgals9/Pnp/Bst2/Fcgr3/Fosl2/Xcl1/Ctsc/Serpinb9/Fgr/Il18/C1ra/C1qc/Arg1/Cxcl1/Gzmb/Serping1/Hpx/Cfh/C1qb/Crp/F2/Kit/C1qa/Ifng/Treml4/Cfi/C4b/Hc/C8a",46
"GO:0009620","response to fungus","13/442","21/1987",9.59126803647089e-05,0.00125407215598249,0.00095825142171495,"Clec4e/App/Clec4n/Tlr2/Zbp1/Ltf/Clec4a2/Arg1/Cxcl1/Camp/Hrg/Hamp/Clec4a3",13
"GO:0051050","positive regulation of transport","58/442","169/1987",0.00011277179738003,0.00146492476185492,0.0011193664009334,"Lipg/Lcn2/Fpr2/Anxa1/Cd177/S100a9/Gpr27/S100a8/Cebpb/Tlr4/Cd14/App/Slc11a1/Il15ra/Cd300lf/Tlr2/C3/G6pdx/Fcgr1/Cxcl10/Ccr1/Anxa2/Lgals3/Nr1h3/Ffar2/Itgam/Lbp/Mertk/Met/Spp1/Dbi/Cfp/Lrp1/Rab3d/Pak1/Fcgr3/Glul/Abca13/Fgr/Pck2/Cxcl9/Cxcl1/Nfe2l2/Fga/Vtn/F2/Ahsg/Cpb2/Ifng/Fgg/Rab27b/Fgb/Apoa2/Apoa1/Rbp4/Pon1/Trf/Hamp",58
"GO:0019731","antibacterial humoral response","10/442","14/1987",0.000113334143821667,0.00146492476185492,0.0011193664009334,"Wfdc21/Wfdc17/App/Ltf/Slpi/Fga/Fgb/Camp/Trf/Rnase4",10
"GO:0032479","regulation of type I interferon production","17/442","32/1987",0.000117630197706288,0.00150327405204307,0.00114866954881787,"Acod1/Tlr4/Cd14/Irf7/Oas2/Ifih1/Tlr2/Dhx58/Xaf1/Gbp7/Tirap/Oas3/Irgm2/Irgm1/Gbp3/Irf1/Stat1",17
"GO:0032606","type I interferon production","17/442","32/1987",0.000117630197706288,0.00150327405204307,0.00114866954881787,"Acod1/Tlr4/Cd14/Irf7/Oas2/Ifih1/Tlr2/Dhx58/Xaf1/Gbp7/Tirap/Oas3/Irgm2/Irgm1/Gbp3/Irf1/Stat1",17
"GO:0051606","detection of stimulus","14/442","24/1987",0.000127216659469121,0.00161665215572557,0.00123530310377467,"Tlr4/Clec4n/Tlr2/Casp4/Pglyrp1/Lbp/Rtp4/Ly96/Pak1/Naip2/Il18/Kit/Azgp1/Rbp4",14
"GO:2000147","positive regulation of cell motility","43/442","116/1987",0.00013236522439377,0.00167268233284194,0.00127811642725416,"Lcn2/Fpr2/Anxa1/Pld1/Tlr4/Trem1/App/Anxa3/Tlr2/C5ar1/Mmp9/Cmklr1/Shtn1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Lbp/Grn/Aif1/Tirap/Lgals9/Met/Adam8/Lrp1/Rhoc/Pak1/Pla2g7/Xcl1/Fgr/Il18/Cxcr2/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Plg/Cxcl13/Trf",43
"GO:0000041","transition metal ion transport","12/442","19/1987",0.000137579186534499,0.0017289117774502,0.00132108201338975,"Lcn2/Slc11a1/Ltf/Steap4/Slc31a1/Cp/Tcn2/Hpx/Ifng/Hrg/Trf/Hamp",12
"GO:0060759","regulation of response to cytokine stimulus","20/442","41/1987",0.000140237639884075,0.00175258310175568,0.00133916955329835,"Mmp8/Tlr4/Il1r2/Cd300lf/Irf7/Ifih1/Tlr2/Zbp1/Casp4/Il1rn/Oas3/Irgm2/Irgm1/Naip2/Samhd1/Casp1/Parp14/Arg1/Hpx/Apoa1",20
"GO:0030335","positive regulation of cell migration","42/442","113/1987",0.000148364464994248,0.00184098894058042,0.00140672150422683,"Lcn2/Fpr2/Anxa1/Pld1/Tlr4/Trem1/App/Anxa3/Tlr2/C5ar1/Mmp9/Cmklr1/Shtn1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Lbp/Grn/Aif1/Tirap/Lgals9/Met/Adam8/Lrp1/Rhoc/Pak1/Pla2g7/Xcl1/Fgr/Il18/Cxcr2/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Plg/Cxcl13",42
"GO:0040012","regulation of locomotion","63/442","189/1987",0.000148939423574808,0.00184098894058042,0.00140672150422683,"Lcn2/Fpr2/Anxa1/Ifitm1/Pld1/Tlr4/Trem1/App/Anxa3/Ccr5/Tlr2/C5ar1/Mmp9/Cmklr1/Shtn1/Il1rn/Ceacam1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Lbp/Grn/Aif1/Emilin1/Tirap/Lgals9/Met/Adgrg3/St3gal4/Adam8/Lrp1/Bst1/Rhoc/Emilin2/Pak1/Bst2/Pla2g7/Glul/Xcl1/Fgr/Reck/Il18/Slamf8/Mtus1/Cxcr2/Timp1/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Apoh/Plg/Hrg/Hc/Dcn/Cxcl13/Trf/Serpinf1",63
"GO:0046903","secretion","49/442","138/1987",0.000156058466938128,0.00191850137072851,0.00146594967226777,"Anxa1/Cd177/S100a9/Gpr27/S100a8/Tgm2/Tlr4/Anxa3/Xdh/Oas2/Tlr2/Scamp1/Hck/Il1rn/Fcgr4/Ralb/Ccr1/Anxa2/Lgals3/Nr1h3/Snx10/Ffar2/Itgam/Mertk/Pram1/Ctbp2/Lgals9/Spp1/Lrp1/Rab3d/Pak1/Fcgr3/Glul/Fosl2/Fgr/Pck2/Tnfaip2/Fga/F2/Kit/Cpb2/Ifng/Fgg/Rab27b/Fgb/Rbp4/Cdo1/Ednrb/Ly6e",49
"GO:0097242","amyloid-beta clearance","8/442","10/1987",0.000166494336547459,0.00203573075281271,0.00155552603477057,"App/C5ar1/C3/Itgam/Msr1/Lrp1/Marco/Ifng",8
"GO:0060760","positive regulation of response to cytokine stimulus","13/442","22/1987",0.000187513178324005,0.00228040220090806,0.00174248239280145,"Mmp8/Tlr4/Cd300lf/Irf7/Ifih1/Tlr2/Zbp1/Casp4/Irgm2/Irgm1/Casp1/Parp14/Hpx",13
"GO:0043903","regulation of biological process involved in symbiotic interaction","11/442","17/1987",0.000195246573186001,0.00234919015184433,0.00179504408270669,"Ifitm6/Ifitm1/Ifitm2/Ifitm3/Ltf/Trim30d/Arg1/Trim30a/Cxcl1/Apcs/Ly6e",11
"GO:0090303","positive regulation of wound healing","11/442","17/1987",0.000195246573186001,0.00234919015184433,0.00179504408270669,"Anxa1/S100a9/St3gal4/Emilin2/Nfe2l2/Vtn/F2/Cpb2/Apoh/Plg/Hrg",11
"GO:0040017","positive regulation of locomotion","43/442","118/1987",0.000208254226922926,0.00249243947777598,0.00190450259319101,"Lcn2/Fpr2/Anxa1/Pld1/Tlr4/Trem1/App/Anxa3/Tlr2/C5ar1/Mmp9/Cmklr1/Shtn1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Lbp/Grn/Aif1/Tirap/Lgals9/Met/Adam8/Lrp1/Rhoc/Pak1/Pla2g7/Xcl1/Fgr/Il18/Cxcr2/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Plg/Cxcl13/Trf",43
"GO:0008203","cholesterol metabolic process","14/442","25/1987",0.000231078521802609,0.00273664720585079,0.00209110461724929,"App/G6pdx/Lrp1/Saa1/Fgl1/Apof/Apon/Apoa2/Apoa1/Pon1/Apob/Apoc3/Apoc1/Soat1",14
"GO:0016125","sterol metabolic process","14/442","25/1987",0.000231078521802609,0.00273664720585079,0.00209110461724929,"App/G6pdx/Lrp1/Saa1/Fgl1/Apof/Apon/Apoa2/Apoa1/Pon1/Apob/Apoc3/Apoc1/Soat1",14
"GO:0010038","response to metal ion","25/442","58/1987",0.000257591700643031,0.00303475222320071,0.00231889019986764,"Plscr1/App/Slc11a1/Xdh/Mmp9/Jun/Ggh/Slc25a24/Gatm/Mt1/Cpne2/Mt2/Cp/Nfe2l2/Fga/Crp/Serpina1c/Fgg/Serpina1b/Fgb/Hrg/Fbp1/Aldob/Trf/Hamp",25
"GO:0039531","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","15/442","28/1987",0.000266035962520192,0.0031179966177237,0.00238249822993267,"Tlr4/Slc15a3/Lamp2/Casp4/Dhx58/Gbp2/Oasl1/Tirap/Irgm2/Irgm1/Mefv/Eif2ak2/Trim30a/Treml4/Ddx60",15
